OrderID,OrderDate,Country,Region,Category,Product,UnitsSold,UnitPrice,TotalRevenue
2381,2023-09-17,Argentina,South America,Electronics,Laptop,37,853.97,31596.89
2382,2025-01-29,France,Europe,Electronics,Tablet,4,1165.74,4662.96
2383,2025-06-20,France,Europe,Electronics,Smartwatch,14,1103.43,15448.02
2384,2023-02-06,Switzerland,Europe,Electronics,Smartphone,27,1030.64,27827.28
2385,2023-12-04,Turkey,Europe,Apparel,Jacket,38,21.8,828.4
2386,2023-06-28,China,Asia,Apparel,Jacket,34,76.29,2593.86
2387,2023-03-27,Egypt,Africa,Books,Biography,48,17.97,862.56
2388,2023-07-29,Bangladesh,Asia,Electronics,Smartwatch,38,1075.69,40876.22
2389,2025-03-02,Saudi Arabia,Asia,Apparel,T-Shirt,44,93.69,4122.36
2390,2024-08-04,Switzerland,Europe,Books,History Text,7,31.96,223.72
2391,2025-03-29,Germany,Europe,Electronics,Headphones,46,1381.1,63530.6
2392,2025-06-21,Philippines,Asia,Electronics,Smartwatch,28,1153.98,32311.44
2393,2025-05-22,Spain,Europe,Apparel,Sneakers,38,107.44,4082.72
2394,2025-03-03,Argentina,South America,Apparel,Sneakers,27,108.83,2938.41
2395,2024-02-27,Spain,Europe,Apparel,Jacket,50,93.25,4662.5
2396,2024-03-31,Philippines,Asia,Books,Science Journal,7,46.18,323.26
2397,2025-03-24,Russia,Europe,Apparel,Jacket,11,146.49,1611.39
2398,2023-06-20,Pakistan,Asia,Books,Science Journal,12,49.96,599.52
2399,2024-09-12,Vietnam,Asia,Books,History Text,34,62.45,2123.3
2400,2023-07-29,Indonesia,Asia,Electronics,Smartphone,38,445.06,16912.28
2401,2023-02-15,Saudi Arabia,Asia,Books,Biography,6,54.31,325.86
2402,2023-08-01,Indonesia,Asia,Home Goods,Coffee Maker,10,740.19,7401.9
2403,2025-04-10,Germany,Europe,Home Goods,Bed Frame,11,786.91,8656.01
2404,2023-06-21,Canada,North America,Books,Biography,25,57.65,1441.25
2405,2024-03-11,China,Asia,Electronics,Tablet,41,1414.48,57993.68
2406,2025-06-06,Spain,Europe,Books,Fiction Novel,15,14.34,215.1
2407,2024-11-08,United States,North America,Home Goods,Vacuum Cleaner,28,214.15,5996.2
2408,2025-01-31,South Korea,Asia,Electronics,Laptop,29,258.11,7485.19
2409,2024-09-15,France,Europe,Apparel,Jacket,43,33.24,1429.32
2410,2023-07-26,Pakistan,Asia,Apparel,Jacket,21,53.96,1133.16
2411,2024-06-12,France,Europe,Books,Fiction Novel,23,65.31,1502.13
2412,2024-08-15,Indonesia,Asia,Electronics,Laptop,15,1096.1,16441.5
2413,2023-03-03,Saudi Arabia,Asia,Home Goods,Sofa,35,139.77,4891.95
2414,2025-07-05,Spain,Europe,Books,History Text,4,44.17,176.68
2415,2024-03-22,Russia,Europe,Electronics,Smartphone,11,870.59,9576.49
2416,2024-08-13,Bangladesh,Asia,Apparel,T-Shirt,8,220.35,1762.8
2417,2023-01-07,United Kingdom,Europe,Books,History Text,4,59.05,236.2
2418,2024-05-16,South Africa,Africa,Home Goods,Sofa,7,329.37,2305.59
2419,2023-02-08,United Kingdom,Europe,Apparel,Jacket,17,93.59,1591.03
2420,2023-03-17,Italy,Europe,Electronics,Laptop,48,1177.88,56538.24
2421,2025-03-08,South Africa,Africa,Electronics,Laptop,26,957.49,24894.74
2422,2025-07-27,Switzerland,Europe,Books,Fiction Novel,42,53.37,2241.54
2423,2024-05-18,Nigeria,Africa,Electronics,Headphones,2,191.75,383.5
2424,2024-03-31,Turkey,Europe,Apparel,Jeans,4,24.44,97.76
2425,2023-05-16,Pakistan,Asia,Apparel,Jeans,40,64.53,2581.2
2426,2023-10-08,Turkey,Europe,Home Goods,Bed Frame,43,110.77,4763.11
2427,2024-12-17,Pakistan,Asia,Electronics,Laptop,31,1301.78,40355.18
2428,2025-03-16,Brazil,South America,Books,Science Journal,23,18.51,425.73
2429,2023-08-23,France,Europe,Home Goods,Blender,23,186.79,4296.17
2430,2025-01-07,Philippines,Asia,Apparel,T-Shirt,41,244.36,10018.76
2431,2024-02-24,South Korea,Asia,Apparel,T-Shirt,46,186.22,8566.12
2432,2024-10-14,Egypt,Africa,Books,History Text,40,71.35,2854.0
2433,2023-06-09,Saudi Arabia,Asia,Apparel,Jacket,36,63.96,2302.56
2434,2024-03-18,Nigeria,Africa,Electronics,Headphones,18,237.66,4277.88
2435,2024-04-29,Argentina,South America,Home Goods,Blender,11,303.97,3343.67
2436,2023-07-30,United Kingdom,Europe,Books,Fiction Novel,38,36.04,1369.52
2437,2023-08-08,Russia,Europe,Books,Fiction Novel,44,32.05,1410.2
2438,2023-02-22,Argentina,South America,Electronics,Smartphone,14,281.08,3935.12
2439,2025-03-29,Vietnam,Asia,Home Goods,Sofa,11,225.86,2484.46
2440,2025-02-16,France,Europe,Home Goods,Coffee Maker,9,467.67,4209.03
2441,2024-11-20,Turkey,Europe,Electronics,Tablet,45,936.97,42163.65
2442,2023-12-06,Japan,Asia,Home Goods,Sofa,22,65.57,1442.54
2443,2024-02-17,Nigeria,Africa,Home Goods,Vacuum Cleaner,48,696.24,33419.52
2444,2023-10-21,India,Asia,Home Goods,Sofa,43,549.34,23621.62
2445,2025-03-17,Nigeria,Africa,Electronics,Smartphone,33,834.71,27545.43
2446,2024-08-28,Germany,Europe,Electronics,Laptop,6,558.48,3350.88
2447,2024-11-24,Egypt,Africa,Books,Biography,18,32.35,582.3
2448,2024-08-19,Nigeria,Africa,Apparel,Jeans,36,87.04,3133.44
2449,2024-02-24,China,Asia,Home Goods,Bed Frame,4,186.08,744.32
2450,2024-06-30,United States,North America,Electronics,Headphones,15,287.33,4309.95
2451,2024-06-01,Australia,Oceania,Electronics,Headphones,27,1245.24,33621.48
2452,2023-12-13,Egypt,Africa,Electronics,Smartwatch,44,278.47,12252.68
2453,2024-10-28,Italy,Europe,Electronics,Tablet,5,1229.1,6145.5
2454,2025-01-01,Russia,Europe,Electronics,Laptop,5,1057.41,5287.05
2455,2023-01-13,Brazil,South America,Electronics,Laptop,42,401.36,16857.12
2456,2025-06-14,Mexico,North America,Electronics,Smartwatch,46,995.97,45814.62
2457,2023-10-03,Netherlands,Europe,Electronics,Tablet,35,1471.98,51519.3
2458,2024-01-19,Pakistan,Asia,Home Goods,Sofa,15,104.95,1574.25
2459,2024-05-21,Egypt,Africa,Books,Science Journal,49,61.5,3013.5
2460,2024-05-06,Argentina,South America,Apparel,Dress,36,33.81,1217.16
2461,2024-07-21,Canada,North America,Electronics,Laptop,43,724.71,31162.53
2462,2024-09-24,Indonesia,Asia,Apparel,Dress,2,140.51,281.02
2463,2024-03-05,Brazil,South America,Home Goods,Sofa,50,51.6,2580.0
2464,2024-09-11,Nigeria,Africa,Electronics,Tablet,10,620.74,6207.4
2465,2024-05-15,Argentina,South America,Books,History Text,4,27.56,110.24
2466,2024-01-29,Mexico,North America,Books,Fiction Novel,49,60.3,2954.7
2467,2025-04-10,Spain,Europe,Books,History Text,31,35.85,1111.35
2468,2023-03-04,Thailand,Asia,Books,History Text,10,23.9,239.0
2469,2023-04-22,Nigeria,Africa,Electronics,Smartphone,35,273.15,9560.25
2470,2024-11-02,Thailand,Asia,Books,Biography,42,34.81,1462.02
2471,2023-08-24,Thailand,Asia,Electronics,Smartwatch,37,1289.97,47728.89
2472,2025-03-19,Philippines,Asia,Electronics,Headphones,8,1229.64,9837.12
2473,2023-12-27,Japan,Asia,Electronics,Smartphone,41,212.05,8694.05
2474,2023-09-04,Indonesia,Asia,Electronics,Headphones,5,1019.8,5099.0
2475,2025-04-08,China,Asia,Books,History Text,31,13.53,419.43
2476,2024-08-10,China,Asia,Home Goods,Vacuum Cleaner,28,274.07,7673.96
2477,2023-04-04,Spain,Europe,Home Goods,Coffee Maker,29,535.18,15520.22
2478,2024-09-15,Brazil,South America,Electronics,Tablet,23,263.49,6060.27
2479,2023-04-17,Germany,Europe,Books,Fiction Novel,16,56.84,909.44
2480,2023-07-08,India,Asia,Home Goods,Blender,47,126.62,5951.14
2481,2023-04-15,Argentina,South America,Books,Biography,31,44.67,1384.77
2482,2024-06-09,Argentina,South America,Books,Biography,26,15.63,406.38
2483,2025-07-07,Italy,Europe,Electronics,Laptop,17,1337.27,22733.59
2484,2023-03-18,Netherlands,Europe,Electronics,Headphones,24,213.3,5119.2
2485,2024-08-07,Switzerland,Europe,Electronics,Laptop,4,388.55,1554.2
2486,2023-08-25,United Kingdom,Europe,Electronics,Smartphone,19,190.13,3612.47
2487,2025-05-24,Switzerland,Europe,Electronics,Headphones,26,448.66,11665.16
2488,2024-12-14,Mexico,North America,Books,Science Journal,33,70.78,2335.74
2489,2025-03-11,Saudi Arabia,Asia,Electronics,Smartphone,39,496.14,19349.46
2490,2023-06-27,Italy,Europe,Electronics,Tablet,48,275.98,13247.04
2491,2023-03-05,Spain,Europe,Home Goods,Blender,38,365.14,13875.32
2492,2025-06-04,Australia,Oceania,Home Goods,Sofa,34,656.65,22326.1
2493,2025-07-28,Nigeria,Africa,Books,Biography,14,74.88,1048.32
2494,2023-03-02,Argentina,South America,Apparel,T-Shirt,21,72.08,1513.68
2495,2023-12-15,Saudi Arabia,Asia,Electronics,Smartphone,4,106.62,426.48
2496,2025-07-17,Saudi Arabia,Asia,Electronics,Headphones,12,1285.74,15428.88
2497,2023-01-02,Turkey,Europe,Home Goods,Bed Frame,49,578.71,28356.79
2498,2023-03-04,United States,North America,Home Goods,Vacuum Cleaner,39,187.4,7308.6
2499,2023-07-18,Argentina,South America,Apparel,Dress,3,246.82,740.46
2500,2023-04-26,South Africa,Africa,Home Goods,Coffee Maker,2,751.31,1502.62
